class,ip,ea,vis,bp,fp,li,lio2,o2m,o2
class-00225001,-9.57,0.88,9.22,688.61,459.08,5.85,5.36,16.03,-2.06
class-00225001,-9.67,0.89,5.98,652.81,437.3,6.22,5.15,15.29,-1.99
class-00225001,-9.67,0.88,11,690.87,464.18,6.32,5.46,15.73,-2.06
class-00225001,-9.67,0.89,14.94,710.63,477.57,6.45,5.61,15.87,-2.08
class-00225001,-10.2,-0.17,3.48,547.12,375.76,9.55,7.46,16.4,-2.22
class-00225001,-9.39,-0.8,9.27,744.21,480.58,11.25,6.9,14.49,-1.81
class-00225001,-10.27,0.49,2.67,542.35,377.3,11.89,8.5,17.1,-2.07
class-00225001,-10.41,0.44,3.91,569.95,396.88,12.43,8.58,16.66,-2.07
class-00225001,-10.24,0.18,6.79,636.35,431.71,13.45,5.9,8.97,-1.59
class-00225001,-8.98,0.49,2.77,517.83,364.83,20.77,10.74,14.3,-1.93
class-00225001,-9.84,-1.09,5.33,781.55,498.45,12.85,6.03,11.08,-2.03
class-00225001,-10.72,-0.99,8.65,710.64,468.22,18.71,9.71,13.21,-1.66
class-00225001,-9.1,-0.47,7.6,661.74,444.46,12.56,6.49,10.82,-1.65
class-00225001,-8.96,-0.18,8.4,677.47,449.17,16.9,10.08,15.05,-2.26
class-00225001,-9.05,-0.5,6.96,654.08,434.77,18.71,11.08,15.55,-2.24
class-00225001,-10.81,0.53,14.74,723.5,479.45,4.85,4.83,15.52,-1.94
class-00225001,-10.1,-1.21,5.76,608.22,406.17,16.2,8.46,12.83,-1.48
class-00225001,-10.69,1.46,4.67,572.08,384.37,15.55,8.03,13.4,-1.65
class-00225001,-9.71,-0.6,7.27,683.65,451.51,11.75,7.07,14.21,-1.91
class-00225001,-9.57,-0.29,10.84,652.8,443.96,9.9,7.1,15.64,-2.05
class-00225001,-9.77,0.59,8.86,664.08,448.07,9.56,7.57,17.29,-2.15
class-00225001,-9.37,1.93,2.2,502.39,344.7,14.12,9.41,16.59,-2.02
class-00225001,-9.48,1.88,5.57,571.28,395.18,14.82,9.96,16.96,-2.11
class-00225001,-9.48,1.9,1.72,486.7,332.1,14.85,9.4,16.22,-1.97
class-00225001,-9.31,1.92,1.87,492.16,336.54,13.14,8.89,16.51,-2
class-00225001,-10.44,0.14,2.14,522.38,358.57,12.97,7.68,14.82,-1.74
class-00225001,-10.37,0.42,0.99,467.75,321.09,11.37,7.6,16.14,-1.92
class-00225001,-10.41,-0.85,3.85,580.81,393.02,14.88,8.64,14.38,-1.96
class-00225001,-10.07,-1,2.78,552.36,375.47,15.32,9.44,15.65,-1.98
class-00225001,-10.29,0.45,1.63,505.94,350.19,11.89,8.16,16.72,-2
class-00225001,-10.18,1.88,5.01,551.52,386.3,13.84,8.77,16.15,-1.99
class-00225001,-8.95,-0.24,4.75,592.47,398.79,12,7.46,14.54,-1.9
class-00225001,-9.13,0.09,4.14,586.25,399.85,23.05,12.59,15.41,-2.03
class-00225001,-8.96,0,3.88,564.82,385.21,12.08,8.34,15.04,-1.99
class-00225001,-9.12,0.11,2.24,501.08,339.82,9.15,7.07,15.48,-2.03
class-00225001,-11.2,-0.92,8.24,671.21,446.32,14.75,7.19,10.73,-1.71
class-00225001,-9.6,0.82,10.18,778.5,503.22,3.34,3,13.27,-1.76
class-00225001,-10.09,-0.37,4.06,607.45,412.33,15.55,6.81,10.5,-1.77
class-00225001,-9.8,0.62,10.59,666.9,452.44,8.84,7.28,17.39,-2.17
class-00225001,-9.69,-0.17,10.02,703.7,468.08,6.8,5.23,14.99,-2.01
class-00225001,-11.05,-0.95,7.4,654.52,428.17,12.43,6.48,10.54,-1.25
class-00225001,-11.21,-1.05,6.91,640.46,419.83,13.06,6.84,10.84,-1.26
class-00225001,-11.16,0.42,2.92,531.89,363.95,13.61,8.68,15.72,-1.88
class-00225001,-9.6,-1.2,5.42,600.4,402.9,14.4,8.05,12.5,-2.04
class-00225001,-9.58,-0.38,3.45,572.03,388.85,14.46,8.92,15.49,-1.95
class-00225001,-9.03,-1.68,4.06,683.06,449.15,17.51,8.61,11.99,-1.49
class-00225001,-9.15,0.32,11.84,669.93,459.69,14.29,8.07,12.89,-2.14
class-00225001,-8.98,0.47,9.44,617.08,429.24,8.75,6.9,15.74,-2.13
class-00225001,-11.64,0.01,1.66,500.05,342.71,15.18,7,10.05,-1.6
class-00225001,-9.35,-0.84,4.35,601.66,402.21,13.41,8.39,14.1,-1.95
class-00225001,-9.13,-1.11,5.5,567.72,388.7,15.12,7.97,11.02,-1.62
class-00225001,-11.17,0.99,7.56,624.17,428.47,11.75,6.78,13.61,-2.25
class-00225001,-9.01,-0.23,6.1,591.98,404.06,9.05,6.78,15.36,-2.16
class-00225001,-10.13,1.46,1.53,464.83,317.69,16.5,9.91,15.59,-1.87
class-00225001,-11.32,-0.94,3.6,554.91,380.62,14.69,7.83,13.28,-1.53
class-00225001,-11.35,-0.96,4.5,563.95,387.68,15.63,7.71,11.95,-1.35
class-00225001,-9.75,-0.4,7.75,622.79,422.26,13.12,7.71,14.37,-1.84
class-00225001,-9.11,0.1,5.07,575.94,389.91,8.51,5.44,13.57,-1.89
class-00225001,-10.34,-0.1,11.7,710.25,476.42,9.67,4.59,10.36,-1.55
class-00225001,-9.77,-0.1,5.93,616.34,417.23,11.42,7.31,14.63,-1.95
class-00225001,-9.24,-1.06,9.18,643.93,429.61,15.04,7.34,10.47,-1.34
class-00225001,-10.77,-0.54,14.35,651.37,437.54,9.17,4.98,11.02,-1.62
class-00225001,-10.77,-0.54,14.35,651.37,437.54,9.17,4.98,11.02,-1.62
class-00225001,-10.69,-0.11,4.03,625.94,417.31,13.04,7.36,14.29,-1.73
class-00225001,-10.54,-0.1,3.8,607.86,406.76,13.65,8.22,15.43,-1.82
class-00225001,-9.4,-0.34,35.34,820.73,540.63,11.26,4.34,7.08,-0.92
class-00225001,-9.4,-0.34,35.34,820.73,540.63,11.26,4.34,7.08,-0.92
class-00225001,-10.25,0.37,1.39,496.71,343.05,10.9,7.89,17.41,-2.02
class-00225001,-9.55,0.06,19.61,769.24,500.13,13.36,6.9,11.87,-1.68
class-00225001,-10.29,-0.19,2.65,522.27,360.29,11.78,6.69,13.05,-1.68
class-00225001,-10.27,-0.19,6.64,577.8,401.72,12.03,7.35,13.84,-1.85
class-00225001,-10.15,-1,8.14,619.79,419.92,12.73,6.96,12.06,-1.66
class-00225001,-9.47,-0.64,79.16,1040.63,655.78,11.6,5.04,8.83,-1.71
class-00225001,-10.18,1.64,5.13,571.5,396.39,13.65,8.8,16.05,-1.98
class-00225001,-9.24,-0.81,5.28,590.93,397.61,11.51,7.2,13.22,-1.9
class-00225001,-9.05,1.55,8.78,598.64,410.13,14.26,8.72,15.38,-1.93
class-00225001,-10.49,0.33,1.84,519.27,348.43,10.05,6.67,15.57,-1.84
class-00225001,-10.93,1.05,2.1,525.38,354.74,11.89,7.61,14.95,-2.23
class-00225001,-9.34,-1.05,8.76,680.05,450.89,14.3,8.45,14.08,-2.12
class-00225001,-9.6,0,4.04,587.47,399.23,13.41,8.46,15.34,-1.98
class-00225001,-10.24,1.51,23.67,685.87,471.32,12.34,7.62,14.67,-1.94
class-00225001,-9.51,-0.17,6.09,600.55,409.92,14.16,8.9,15.56,-1.98
class-00225001,-9.21,-0.1,8.57,660.91,445.01,14.46,8.67,14.52,-1.93
class-00225001,-9,0.21,2.06,499.67,343.51,9.24,7.96,16.8,-2.12
class-00225001,-9.06,0.19,3.73,561.43,379.61,10.47,8.44,16.67,-2.12
class-00225001,-11.16,-0.51,7.04,672.41,442.86,17.71,8.5,10.55,-1.49
class-00225001,-11.16,-0.51,7.04,672.41,442.86,17.71,8.5,10.55,-1.49
class-00225001,-10.67,0.07,9.25,688.03,453.96,12.75,6.85,12.36,-1.64
class-00225001,-10.6,0.35,3.3,570.96,385.55,10.89,7.23,15.57,-1.91
class-00225001,-11.5,0.32,1.66,566.55,375.41,12.64,6.51,12.97,-1.57
class-00225001,-9.73,-1.55,8.45,660.38,439.2,11.76,6.83,13.14,-1.66
class-00225001,-10.65,0.11,9.85,690.62,456.82,13.23,7.37,13.33,-1.73
class-00225001,-8.84,0.37,6.26,588.03,400.39,14.05,8.79,15.45,-1.92
class-00225001,-8.84,0.37,6.26,588.03,400.39,14.05,8.79,15.45,-1.92
class-00225001,-9.97,0.41,10.46,752.93,492.66,8.56,5.53,14.17,-1.88
class-00225001,-9.45,0.64,5.58,621.08,413.81,8.98,6.5,14.88,-2.03
class-00225001,-10.93,0.05,13.02,679.34,454.97,15,8.5,12.67,-2.14
class-00225001,-8.61,2.76,12.17,652.55,442.69,17.53,12.85,18.92,-2.24
class-00225001,-9.94,-0.91,1.79,526.45,360.63,16.2,9.36,15.26,-2
class-00225001,-9.74,-0.28,10.36,607,426.71,16.41,10.68,17.07,-2.36
class-00225001,-10.23,-1.21,6.79,643.63,435.95,15.49,8.08,12.79,-1.74
class-00225001,-9.59,0.18,7.27,661.5,440.67,12.82,6.74,12.37,-1.67
class-00225001,-11.23,-0.01,10.4,728.65,480.12,13.44,6.75,12.02,-1.58
class-00225001,-10.74,-0.67,2.59,533.63,368.56,16.59,9.16,13.97,-1.73
class-00225001,-11.39,0.4,6.66,572.13,396.33,12.8,7.38,14.07,-1.7
class-00225001,-11.1,0.05,9.59,645.11,440.12,14.03,7.1,11,-1.64
class-00225001,-10.96,0.08,20.86,727.23,483.79,12.78,6.71,11.45,-1.7
class-00225001,-9.3,0.28,11.07,656.52,443.06,7.03,5.88,15.07,-1.95
class-00225001,-11.09,0.38,16.5,658.18,446.79,12.53,7.54,14.69,-1.81
class-00225001,-9.96,1.58,8.78,636.83,426.27,16.41,10.89,17.52,-2.07
class-00225001,-11,0.42,18.63,689.6,466.02,12.78,8.35,16.27,-1.95
class-00225001,-10.12,1.91,6.93,602.98,411.98,16.63,11.59,18.43,-2.17
class-00225001,-9.8,-0.8,2.81,563.76,377.58,13.37,8.05,14.78,-1.82
class-00225001,-11.22,-0.07,10.72,699.88,466.02,12.02,7.54,15.38,-1.87
class-00225001,-11.11,0.03,7.32,618.27,420.14,14.35,8.85,15.92,-1.93
class-00225001,-11.57,0.12,11.14,618.29,423.7,10.83,5.9,10.87,-1.59
class-00225001,-9.28,0.28,2.24,510.44,348.06,14.21,8.82,15.92,-1.91
class-00225001,-11.18,-1,3.99,550.75,383.14,17.02,9.91,15.8,-1.86
class-00225001,-10.61,1.07,6.89,584.17,409.14,18.26,11.13,16.55,-2.07
class-00225001,-9.65,0.11,6.48,603.01,412.13,13.64,8.64,15.58,-1.99
class-00225001,-11.06,0.47,11.65,623.88,438.71,13.54,9.7,18.09,-2.17
class-00225001,-9.34,0.17,3.74,541.09,368.22,16.02,9.98,15.82,-2
class-00225001,-9.5,0.01,8.29,623.2,425.48,14.8,10.04,16.81,-2.14
class-00225001,-9.47,0.04,4.3,578.58,392.87,11.88,8.6,16.54,-2.08
class-00225001,-11.11,0.43,4.43,551.86,387.43,13.88,9.47,17.22,-2.05
class-00225001,-10.14,-0.78,7.19,618.91,423.95,13.49,9.09,16.54,-2.09
class-00225001,-11.24,0.35,7.84,573.64,400.27,13.63,8.22,15.17,-1.82
class-00225001,-11.17,0.33,6.55,596.97,412.32,12.94,8.05,15.65,-1.87
class-00225001,-9.66,0.94,6.37,677.54,455.05,6.12,4.81,14.79,-1.96
class-00225001,-9.2,0.13,8.43,614.37,412.69,12.26,8.11,14.82,-1.97
class-00225001,-10.53,-1.18,14.01,717.29,476.85,14.19,7.93,13.64,-1.73
class-00225001,-11.34,0.1,3.69,614.01,417.7,14.2,8.76,16.01,-2.22
class-00225001,-9.8,-0.79,35.89,894.36,584.63,15.22,4.82,2.43,-0.49
class-00225001,-9.72,-0.46,6.32,597.28,402.1,11.24,7.4,13.67,-1.94
class-00225001,-8.26,1.64,6.91,607.37,407.75,13.67,8.98,16.05,-2.04
class-00225001,-8.63,0.92,10.29,647.59,435.28,16.83,10.02,15.34,-2.03
class-00225001,-8.14,1.79,8.39,632.56,426.05,12.92,9.38,17.37,-2.13
class-00225001,-11.5,0.08,3.09,557.3,381.62,14.91,7.73,11.3,-1.95
class-00225001,-9.77,-0.01,2.48,540.56,367.83,13.7,8.53,15.09,-2.25
class-00225001,-10.84,-1.01,5.93,684.23,450.09,17.29,8.29,11.65,-1.34
class-00225001,-10.84,-1.02,6.41,687.87,452.98,17.26,8.55,12.19,-1.45
class-00225001,-11.01,0.13,10.16,668.32,447.7,14.7,8.24,12.48,-2.11
class-00225001,-10.94,0.08,8.81,652.68,439.17,15,8.75,13.77,-2.14
class-00225001,-10.86,0.54,7.21,614.45,422.01,12.41,9.13,18.01,-2.11
class-00225001,-9.45,-0.91,3.78,607.36,408,12.67,7.79,14.64,-1.85
class-00225001,-11.41,-0.16,10.22,662.26,448.13,15.43,7.83,11.31,-1.82
class-00225001,-9.44,-0.82,6.19,605.15,411.56,13.11,7.79,13.75,-1.85
class-00225001,-11.37,-0.15,7.7,690.02,461.98,14.57,7.9,13.83,-1.95
class-00225001,-8.94,-0.55,8.06,631.77,428.56,13.77,8.4,14.95,-1.97
class-00225001,-10.32,1.68,5.67,612.28,417.37,15.52,10.41,17.41,-2.1
class-00225001,-10.34,-1.51,8.78,639.15,430.65,16.25,9.49,14.94,-1.87
class-00225001,-9.54,0.17,4.72,583.45,398.08,12.24,8.01,15.57,-2
class-00225001,-10.34,1.74,9.24,618.49,419.99,17.46,11.39,17.62,-2.09
class-00225001,-9.59,0.93,6.73,642.7,440.95,6.79,6.22,17.12,-2.14
class-00225001,-9.67,-0.18,1.36,455.31,315.2,7.55,4.93,13.09,-1.76
class-00225001,-8.35,-0.81,27.06,857.29,561.54,3.56,-1.41,1.91,-1.85
class-00225001,-10.53,0.68,15.28,683.06,458.1,4.96,3.49,11.14,-1.71
class-00225001,-9.45,-0.16,6.44,607.37,413.98,14.52,8.62,14.54,-1.91
class-00225001,-8.95,0.03,3.14,536.25,370.6,19.18,11.83,16.93,-2.11
class-00225001,-8.92,0.09,6.8,597.29,407.36,25.49,14.43,16.95,-2.17
class-00225001,-9.69,0.38,7.7,700.76,457.61,8.19,5.36,14.05,-1.93
class-00225001,-9.68,-0.91,10.83,823.65,536.78,12.78,4.71,8.53,-1.55
class-00225001,-8.99,0.26,4.71,585.83,394.06,8.14,7.29,16.5,-2.13
class-00225001,-9.65,-1.16,4.13,549.38,377.37,17.41,7.59,6.94,-1.14
class-00225001,-10.17,-0.78,5.83,594.24,407.39,13.81,9.05,16.18,-2.02
class-00225001,-10.17,-0.83,6.55,601.98,413.17,14.21,9.37,16.4,-2.04
class-00225001,-9.54,-0.21,1.66,535.17,361.38,17.18,8.34,12.33,-1.67
class-00225001,-9.43,-0.36,5.81,640.54,425.02,15.82,8.2,12.25,-1.64
class-00225001,-10.56,0.1,4.47,592.68,404.49,11.68,6.42,13.41,-1.74
class-00225001,-10.46,-0.07,5.91,596.6,410.7,14.61,7.69,11.78,-1.73
class-00225001,-9.56,-0.37,5,638.53,423.19,15.88,8.88,14.18,-1.78
class-00225001,-9.19,-0.31,7.55,670.15,443.49,15.56,8.2,12.54,-1.71
class-00225001,-9.36,-0.33,7.2,657.85,436.55,15.51,8.32,12.77,-1.74
class-00225001,-10.7,-0.09,13.81,668.75,458.94,14.57,8.74,14.82,-1.97
class-00225001,-9.46,-0.74,12.91,701.73,465.23,12.76,8.35,15.91,-2.05
class-00225001,-9.3,-0.63,13.48,698.79,463.13,12.69,8.39,15.87,-2.05
class-00225001,-9.61,0.8,16.93,650.58,449.15,4.35,4.79,15.58,-2.11
class-00225001,-9.05,-0.66,11864.05,699.68,518.25,8.6,1.21,1.96,-1.24
class-00225001,-9.61,-0.31,9.07,663.12,447.02,12.56,7.81,14.67,-1.97
class-00225001,-9.12,-1.15,8.17,636.99,426.04,10.04,5.24,12.13,-1.71
class-00225001,-10.56,-1,2.66,528.81,358.32,12.29,6.23,10.94,-1.95
class-00225001,-11.12,0.5,1.47,483,335.27,12.21,8.55,17.42,-1.98
class-00225001,-10.3,0.44,3.26,534.38,370.69,13.17,8.04,15.3,-1.86
class-00225001,-11.05,0.44,1.92,494.24,344.98,14.71,9.71,16.86,-1.98
class-00225001,-10.15,0.46,4.36,563.05,390.09,12.78,8.09,15.62,-1.93
class-00225001,-10,-0.76,4.1,569.63,388.59,14.04,8.78,15.37,-1.9
class-00225001,-11.02,0.52,3.36,551.87,378.82,12.1,8.66,17.45,-2.03
class-00225001,-10.26,0.37,5.48,626.08,422.01,13.99,8.71,15.95,-1.9
class-00225001,-10.95,0.58,2.11,517.26,360.05,11.84,8.61,17.72,-2.06
class-00225001,-11.09,0.49,2.72,524.48,367.01,12.65,8.94,17.64,-2.05
class-00225001,-11.02,0.51,2.41,520.69,363.43,12.31,8.8,17.73,-2.04
class-00225001,-10.2,0.47,4.67,591.22,407.61,12.86,8.47,16.46,-1.98
class-00225001,-10.2,0.45,14.65,646.3,445.23,12.05,7.11,14.29,-1.86
class-00225001,-9.99,-0.8,4.73,594.7,405.07,13.12,8.78,16.33,-2
class-00225001,-9.78,-0.21,8.35,699.49,463.93,6.51,4.98,14.78,-1.98
class-00225001,-9.85,-0.36,8.58,627.86,427.18,14.45,9.23,15.45,-1.98
class-00225001,-10.85,0.56,4.06,575.29,393.67,12.43,8.99,17.81,-2.05
class-00225001,-11.07,0.49,3.71,545.96,382.97,12.89,9.13,17.72,-2.07
class-00225001,-9.86,-0.23,6.35,582.54,401.14,13.53,8.76,15.95,-2.02
class-00225001,-9.99,-0.81,5.9,610.38,416.75,13.39,9.12,16.82,-2.05
class-00225001,-9.97,-0.72,6.23,619.12,421.5,13.03,8.77,16.45,-2.03
class-00225001,-11.01,0.54,3.98,560.74,392.11,12.65,9.11,17.81,-2.09
class-00225001,-11.05,0.49,5.1,566.41,398.08,13.02,9.26,17.81,-2.1
class-00225001,-9.99,-0.8,8,627.93,429.79,13.85,9.37,16.87,-2.08
class-00225001,-9.96,-0.73,7.21,628.08,428.79,13.1,9.01,16.82,-2.09
class-00225001,-9.98,-0.68,7.48,621.36,424.81,14.57,9.48,16.49,-2.05
class-00225001,-9.63,-0.09,10.79,661.53,449.59,14.8,9.88,16.37,-2.12
class-00225001,-11.04,0.49,6.93,586.15,412.48,13.19,9.4,17.88,-2.13
class-00225001,-9.98,-0.76,14.64,686.04,460.51,13.69,9.22,16.64,-2.08
class-00225001,-9.79,-0.82,10.41,653.2,446.31,14.5,9.61,16.68,-2.11
class-00225001,-9.99,-0.22,5.31,616.75,411.79,9.44,6.3,14.05,-2.05
class-00225001,-10.01,-0.22,9.74,666.36,443.69,14.78,7.82,12.53,-1.67
class-00225001,-10.45,0.37,4.85,578.97,404.35,11.77,8.45,17.22,-2.12
class-00225001,-10.84,0.28,1.69,506.04,346.15,12.66,5.27,9.82,-1.6
class-00225001,-11.45,-1.1,3.62,572.67,392.09,15.81,8.76,13.85,-1.63
class-00225001,-10.43,-1.64,13.77,735.42,482.9,17.82,8.52,11.84,-1.37
class-00225001,-9.91,0.82,48.43,786.17,521.29,11.28,6.51,13.02,-1.76
class-00225001,-9.78,-0.15,10.04,646.4,436.91,15.59,8.4,12.62,-1.99
class-00225001,-9.34,-0.7,10.68,705.13,462.25,11.33,7.52,15.45,-1.97
class-00225001,-9,-0.04,9.95,639.6,434.59,13.08,7.71,13.8,-1.85
class-00225001,-8.86,0.03,2.6,528.98,358.94,22.23,12.12,15.24,-1.95
class-00225001,-10.78,0.49,4.77,581.43,393.02,12.35,8.2,15.8,-1.93
class-00225001,-10.72,0.47,5.29,579.85,393.02,12.55,8.2,15.58,-1.92
class-00225001,-10.25,0.41,2.2,542.03,361.94,10.75,7.21,15.87,-1.87
class-00225001,-10.37,0.34,2.43,545.27,364.52,10.61,6.97,15.5,-1.84
class-00225001,-10.78,0.49,4.77,581.43,393.02,12.35,8.2,15.8,-1.93
class-00225001,-10.72,0.47,5.29,579.85,393.02,12.55,8.2,15.58,-1.92
class-00225001,-10.25,0.41,2.2,542.03,361.94,10.75,7.21,15.87,-1.87
class-00225001,-10.37,0.34,2.43,545.27,364.52,10.61,6.97,15.5,-1.84
class-00225001,-9.26,-0.57,7.64,681.64,458.06,16.7,8.75,12.33,-1.9
class-00225001,-9.01,0.47,2.52,536.09,370.2,8.76,6.35,14.91,-2
class-00225001,-9.99,1.56,4.2,570.27,395.95,13.93,9.58,16.67,-2.07
class-00225001,-9.43,-0.24,7.27,658.15,441.86,11.89,7.37,14.38,-1.93
class-00225001,-10.25,0.39,3.81,562.53,392.83,12.33,8.69,17.11,-2.08
class-00225001,-10.86,0.06,19.85,716.78,485.44,13.77,8.61,16.08,-2.04
class-00225001,-10.84,0.55,3.5,548.05,374.52,11.7,7.86,15.83,-1.94
class-00225001,-10.43,0.32,1.73,516.37,347.73,10.47,6.87,15.63,-1.84
class-00225001,-10.84,0.47,3.95,553.31,378.41,12.43,8.11,15.56,-1.91
class-00225001,-10.77,0.5,3.68,557.64,381.19,11.36,7.89,16.28,-2
class-00225001,-10.77,0.48,4.74,568.41,389.25,12.42,8.24,15.84,-1.96
class-00225001,-10.61,0.6,3.95,563.11,385.39,10.77,7.73,16.61,-2.04
class-00225001,-10.23,0.35,2.05,537.05,362.32,10.57,7.39,16.75,-1.94
class-00225001,-10.43,0.31,2.69,552.52,374.18,10.62,7.28,16.25,-1.94
class-00225001,-10.8,0.49,3.64,553.78,377.88,12.19,8.07,15.78,-1.92
class-00225001,-10.6,0.43,7.6,611.06,419.35,12.13,8.51,16.76,-2.08
class-00225001,-10.23,0.3,3.42,573.66,389.74,11.09,7.89,17.13,-2.02
class-00225001,-10.58,0.52,6.52,600.69,412.13,12.26,8.65,16.79,-2.09
class-00225001,-9.99,0.42,2.83,562.09,382.33,11.64,8.52,17.7,-2.06
class-00225001,-10,0.4,6.01,619.73,423.05,12.39,9.03,17.97,-2.13
class-00225001,-10.5,0.53,9.42,619.73,425.84,12.25,8.52,16.53,-2.09
class-00225001,-10.22,0.27,4.51,594.95,404.89,11.31,8.03,17.19,-2.04
class-00225001,-10.72,0.45,4.74,579.08,396.2,11.83,8.19,16.42,-2.03
class-00225001,-10.36,0.32,2.85,550.1,373.29,11.02,7.35,15.87,-1.92
class-00225001,-10.56,0.52,6.39,595.75,407.66,12.29,8.33,16.12,-2.01
class-00225001,-10.33,0.39,2.88,558.97,378.15,10.18,7.09,16.33,-1.96
class-00225001,-10.66,0.53,5.61,592.09,405.03,11.88,8.3,16.55,-2.04
class-00225001,-10.07,0.48,2.42,549.18,373.11,12.11,8.6,17.2,-2.03
class-00225001,-10.6,0.53,7.43,611.5,418.83,12.27,8.53,16.64,-2.07
class-00225001,-10.05,0.48,3.17,569.94,388.19,12.48,8.84,17.32,-2.06
class-00225001,-10.8,0.45,8.48,606.2,416.49,12.9,8.55,15.96,-2.02
class-00225001,-10.37,0.32,3.56,568.39,386.51,11.04,7.51,16.17,-1.96
class-00225001,-10.2,0.3,9.94,644.46,440.72,11.67,8.47,17.53,-2.13
class-00225001,-10.04,0.47,2.38,548.15,372.24,12.45,8.65,16.98,-2.02
class-00225001,-10.8,0.46,13.25,635.16,437.22,13.05,8.79,16.23,-2.06
class-00225001,-10.42,0.31,5.96,601.27,410.89,11.45,7.86,16.37,-2.01
class-00225001,-9.95,2.04,2.49,522.88,360.29,16.33,11.12,18.04,-2.11
class-00225001,-9.09,0.62,13.65,617.8,425.92,6.88,4.34,12.86,-1.92
class-00225001,-10.35,-1,4.42,654.93,434.18,14.53,7.57,12.46,-1.9
class-00225001,-10.25,0.39,3.81,562.53,392.83,12.33,8.69,17.11,-2.08
class-00225001,-10.86,0.06,19.85,716.78,485.44,13.77,8.61,16.08,-2.04
class-00225001,-10.84,0.55,3.5,548.05,374.52,11.7,7.86,15.83,-1.94
class-00225001,-10.43,0.32,1.73,516.37,347.73,10.47,6.87,15.63,-1.84
class-00225001,-10.84,0.47,3.95,553.31,378.41,12.43,8.11,15.56,-1.91
class-00225001,-10.77,0.5,3.68,557.64,381.19,11.36,7.89,16.28,-2
class-00225001,-10.77,0.48,4.74,568.41,389.25,12.42,8.24,15.84,-1.96
class-00225001,-10.61,0.6,3.95,563.11,385.39,10.77,7.73,16.61,-2.04
class-00225001,-10.23,0.35,2.05,537.05,362.32,10.57,7.39,16.75,-1.94
class-00225001,-10.43,0.31,2.69,552.52,374.18,10.62,7.28,16.25,-1.94
class-00225001,-10.8,0.49,3.64,553.78,377.88,12.19,8.07,15.78,-1.92
class-00225001,-10.6,0.43,7.6,611.06,419.35,12.13,8.51,16.76,-2.08
class-00225001,-10.23,0.3,3.42,573.66,389.74,11.09,7.89,17.13,-2.02
class-00225001,-10.58,0.52,6.52,600.69,412.13,12.26,8.65,16.79,-2.09
class-00225001,-9.99,0.42,2.83,562.09,382.33,11.64,8.52,17.7,-2.06
class-00225001,-10,0.4,6.01,619.73,423.05,12.39,9.03,17.97,-2.13
class-00225001,-10.5,0.53,9.42,619.73,425.84,12.25,8.52,16.53,-2.09
class-00225001,-10.22,0.27,4.51,594.95,404.89,11.31,8.03,17.19,-2.04
class-00225001,-10.72,0.45,4.74,579.08,396.2,11.83,8.19,16.42,-2.03
class-00225001,-10.36,0.32,2.85,550.1,373.29,11.02,7.35,15.87,-1.92
class-00225001,-10.56,0.52,6.39,595.75,407.66,12.29,8.33,16.12,-2.01
class-00225001,-10.33,0.39,2.88,558.97,378.15,10.18,7.09,16.33,-1.96
class-00225001,-10.66,0.53,5.61,592.09,405.03,11.88,8.3,16.55,-2.04
class-00225001,-10.07,0.48,2.42,549.18,373.11,12.11,8.6,17.2,-2.03
class-00225001,-10.6,0.53,7.43,611.5,418.83,12.27,8.53,16.64,-2.07
class-00225001,-10.05,0.48,3.17,569.94,388.19,12.48,8.84,17.32,-2.06
class-00225001,-10.8,0.45,8.48,606.2,416.49,12.9,8.55,15.96,-2.02
class-00225001,-10.37,0.32,3.56,568.39,386.51,11.04,7.51,16.17,-1.96
class-00225001,-10.2,0.3,9.94,644.46,440.72,11.67,8.47,17.53,-2.13
class-00225001,-10.04,0.47,2.38,548.15,372.24,12.45,8.65,16.98,-2.02
class-00225001,-10.8,0.46,13.25,635.16,437.22,13.05,8.79,16.23,-2.06
class-00225001,-10.42,0.31,5.96,601.27,410.89,11.45,7.86,16.37,-2.01
class-00225001,-9.95,2.04,2.49,522.88,360.29,16.33,11.12,18.04,-2.11
class-00225001,-9.09,0.62,13.65,617.8,425.92,6.88,4.34,12.86,-1.92
class-00225001,-10.35,-1,4.42,654.93,434.18,14.53,7.57,12.46,-1.9
class-00225001,-10.11,1.85,0.72,405.01,276.56,12.99,9.11,17.35,-1.97
class-00225001,-9.34,0.38,19.25,624.8,433.94,12.18,7.29,14.27,-1.82
class-00225001,-9.99,0.43,6.19,557.58,386.51,9.37,4.89,11.33,-1.65
class-00225001,-9.99,0.43,6.19,557.58,386.51,9.37,4.89,11.33,-1.65
class-00225001,-9.93,0.58,3.66,590.25,397.13,9.87,6.77,15.4,-1.94
class-00225001,-10.95,-0.33,5.42,540.12,372.93,16.51,6.06,5.67,-0.59
class-00225001,-10.9,-0.34,4.26,524.86,361.11,17.06,6.98,7.3,-0.92
class-00225001,-10.84,-0.35,5.5,549.14,377.57,15.95,6.35,7.13,-1
class-00225001,-10.78,-0.39,3.81,529.89,362.9,16.58,7.05,8.26,-1.05
class-00225001,-10.84,-0.29,4.42,536.25,367.84,17.28,7.9,9.31,-1.34
class-00225001,-10.82,0.08,6.64,617.63,422.19,14.3,7.6,12.19,-1.7
class-00225001,-10.6,0.24,2.96,636.88,425.24,10.98,5.08,11.39,-1.57
class-00225001,-10.14,1.22,25.79,823,540.12,3.67,4.25,15.69,-2.07
